VERSION;STOP_NR;STOP_TYPE;STOP_NAME;STOP_NAME_WITHOUT_LOCALITY;STOP_SHORTNAME;STOP_POS_X;STOP_POS_Y;PLACE;OCC;FARE_ZONE1_NR;FARE_ZONE2_NR;FARE_ZONE3_NR;FARE_ZONE4_NR;FARE_ZONE5_NR;FARE_ZONE6_NR;GLOBAL_ID;VALID_FROM;VALID_TO;PLACE_ID;GIS_MOT_FLAG;IS_CENTRAL_STOP;IS_RESPONSIBLE_STOP;INTERCHANGE_TYPE;INTERCHANGE_QUALITY
53;12380;0;Remscheid Wassermühle;Wassermühle;WAMÜ;7.2842410;51.1871590;Remscheid;5120000;754;-1;-1;-1;-1;-1;de:05120:12380;20031214;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;12;0;0;2;0
53;12381;0;Remscheid Werk 2/Kultshock;Werk 2/Kultshock;WERK;7.1604621;51.1874180;Remscheid;5120000;750;-1;-1;-1;-1;-1;de:05120:12381;20031214;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;15;0;0;2;0
53;12382;0;Remscheid Klauser Delle;Klauser Delle;KLDE;7.2214577;51.2126747;Remscheid;5120000;752;-1;-1;-1;-1;-1;de:05120:12382;20090423;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12383;0;Remscheid Am Schützenplatz/REWE;Am Schützenplatz/REWE;ASPR;7.2355972;51.2118081;Remscheid;5120000;752;-1;-1;-1;-1;-1;de:05120:12383;20090423;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12384;0;Remscheid Karl-Michel-Straße;Karl-Michel-Straße;KAMI;7.1763533;51.1718078;Remscheid;5120000;750;-1;-1;-1;-1;-1;de:05120:12384;20040613;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12385;0;Remscheid Oberer Clemenshammer;Oberer Clemenshammer;OBCL;7.1696788;51.2020716;Remscheid;5120000;750;752;-1;-1;-1;-1;de:05120:12385;19781001;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12386;0;Remscheid Kratzberger Straße;Kratzberger Straße;KBST;7.1671186;51.2005744;Remscheid;5120000;750;-1;-1;-1;-1;-1;de:05120:12386;19781001;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12387;0;Remscheid Keiperstraße;Keiperstraße;KESP;7.1663011;51.1983341;Remscheid;5120000;750;-1;-1;-1;-1;-1;de:05120:12387;19781001;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12388;0;Remscheid Hohenbirke;Hohenbirke;HOBI;7.1702178;51.1995387;Remscheid;5120000;750;-1;-1;-1;-1;-1;de:05120:12388;19781001;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12389;0;Remscheid Oberhölterfelder Straße;Oberhölterfelder Straße;OHFS;7.1576324;51.1868212;Remscheid;5120000;750;-1;-1;-1;-1;-1;de:05120:12389;19781001;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12390;0;Remscheid Volkeshaus;Volkeshaus;VOHA;7.1586116;51.1845858;Remscheid;5120000;750;-1;-1;-1;-1;-1;de:05120:12390;19781001;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12391;0;Remscheid Platz Siedlung;Platz Siedlung;PLSI;7.1739099;51.2044243;Remscheid;5120000;752;-1;-1;-1;-1;-1;de:05120:12391;19781001;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;15;0;0;2;0
53;12392;0;Remscheid Grund Naturschule;Grund Naturschule;GNSC;7.1802969;51.2067037;Remscheid;5120000;752;-1;-1;-1;-1;-1;de:05120:12392;19781001;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;15;0;0;2;0
53;12395;0;Remscheid Ackerstraße Mitte;Ackerstraße Mitte;ASMI;7.1517574;51.1821307;Remscheid;5120000;750;-1;-1;-1;-1;-1;de:05120:12395;19781001;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12396;0;Remscheid Engelsburg;Engelsburg;ENGB;7.2728593;51.1677524;Remscheid;5120000;754;-1;-1;-1;-1;-1;de:05120:12396;19781001;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12397;0;Remscheid Dörpholz;Dörpholz;DÖHZ;7.2904843;51.1745619;Remscheid;5120000;754;-1;-1;-1;-1;-1;de:05120:12397;19781001;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;15;0;0;2;0
53;12398;0;Remscheid Repslöh;Repslöh;RELÖ;7.2773509;51.1754180;Remscheid;5120000;754;-1;-1;-1;-1;-1;de:05120:12398;19781001;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;15;0;0;2;0
53;12399;0;Remscheid Oberfeldbach;Oberfeldbach;OFBA;7.2855076;51.1790673;Remscheid;5120000;754;-1;-1;-1;-1;-1;de:05120:12399;19781001;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;15;0;0;2;0
53;12400;0;Remscheid Niederfeldbach;Niederfeldbach;NIBA;7.2965209;51.1821758;Remscheid;5120000;754;-1;-1;-1;-1;-1;de:05120:12400;19781001;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12401;0;Remscheid Kräwinklerbrücke;Kräwinklerbrücke;KRÄW;7.3053693;51.1840903;Remscheid;5120000;754;-1;-1;-1;-1;-1;de:05120:12401;19781001;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;15;0;0;2;0
53;12402;0;Remscheid Forsten;Forsten;FORS;7.2842589;51.1634600;Remscheid;5120000;754;-1;-1;-1;-1;-1;de:05120:12402;19781001;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;15;0;0;2;0
53;12403;0;Remscheid Am Goldenbergshammer;Am Goldenbergshammer;AGBH;7.2920473;51.1642543;Remscheid;5120000;754;-1;-1;-1;-1;-1;de:05120:12403;19781001;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12404;0;Remscheid Dörpmühle;Dörpmühle;DÖMÜ;7.3001501;51.1646430;Remscheid;5120000;754;-1;-1;-1;-1;-1;de:05120:12404;19781001;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12405;0;Remscheid Stöcken;Stöcken;STÖC;7.2566357;51.1668061;Remscheid;5120000;754;-1;-1;-1;-1;-1;de:05120:12405;19781001;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12406;0;Remscheid Buchholzen;Buchholzen;BUHO;7.2504374;51.1608855;Remscheid;5120000;754;-1;-1;-1;-1;-1;de:05120:12406;19781001;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12407;0;Remscheid Tefental;Tefental;TETA;7.2715927;51.1573192;Remscheid;5120000;754;-1;-1;-1;-1;-1;de:05120:12407;19781001;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;15;0;0;2;0
53;12408;0;Remscheid Bornbach;Bornbach;BNBH;7.2700835;51.1479939;Remscheid;5120000;754;-1;-1;-1;-1;-1;de:05120:12408;19781001;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;15;0;0;2;0
53;12409;0;Remscheid Eichenhof;Eichenhof;EIHO;7.2698949;51.1723373;Remscheid;5120000;754;-1;-1;-1;-1;-1;de:05120:12409;20080519;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;15;0;0;2;0
53;12411;0;Remscheid Kolpingstraße;Kolpingstraße;KOLP;7.1601926;51.1710925;Remscheid;5120000;750;-1;-1;-1;-1;-1;de:05120:12411;20100427;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12412;0;Remscheid Weststraße;Weststraße;WEST;7.1924331;51.1763698;Remscheid;5120000;750;-1;-1;-1;-1;-1;de:05120:12412;20111028;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12436;0;Remscheid Losenbüchel;Losenbüchel;LOBÜ;7.1619802;51.1724837;Remscheid;5120000;750;-1;-1;-1;-1;-1;de:05120:12436;20130712;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12472;0;Remscheid Scharnhorststraße;Scharnhorststraße;SHST;7.1691308;51.1949171;Remscheid;5120000;750;-1;-1;-1;-1;-1;de:05120:12472;20061117;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;0;0;0;2;0
53;12473;0;Remscheid Lempstraße;Lempstraße;LEMP;7.2074530;51.1673975;Remscheid;5120000;750;-1;-1;-1;-1;-1;de:05120:12473;19781001;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12479;0;Remscheid Hasten Edeka-Markt;Hasten Edeka-Markt;HAEM;7.1680079;51.1910382;Remscheid;5120000;750;-1;-1;-1;-1;-1;de:05120:12479;20071203;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;15;0;0;2;0
53;12481;0;Remscheid Ziegelstraße Mitte;Ziegelstraße Mitte;ZIEG;7.1974008;51.1642205;Remscheid;5120000;750;-1;-1;-1;-1;-1;de:05120:12481;20111028;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12484;0;Remscheid Schmittenbusch;Schmittenbusch;SCBU;7.2369716;51.2069120;Remscheid;5120000;752;-1;-1;-1;-1;-1;de:05120:12484;20111109;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12490;0;Remscheid Rosentalstraße;Rosentalstraße;ROTA;7.2468800;51.2162873;Remscheid;5120000;752;-1;-1;-1;-1;-1;de:05120:12490;20111109;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12491;0;Remscheid Luckhausen;Luckhausen;LUCK;7.2514525;51.2194270;Remscheid;5120000;666;752;-1;-1;-1;-1;de:05120:12491;20111109;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12492;0;Wuppertal Hastberger Mühle;Hastberger Mühle;;7.2545337;51.2250926;Wuppertal;5124000;666;-1;-1;-1;-1;-1;de:05124:12492;20111109;25001224;8462a869-2f33-4080-ab92-cc0b4ac306a2;11;0;0;2;0
53;12493;0;Wuppertal Wefelpütt;Wefelpütt;;7.2586210;51.2305324;Wuppertal;5124000;666;-1;-1;-1;-1;-1;de:05124:12493;20111109;25001224;8462a869-2f33-4080-ab92-cc0b4ac306a2;11;0;0;2;0
53;12494;0;Wuppertal Herbringh. Ortseing.;Herbringhausen Ortseingang;;7.2613070;51.2328330;Wuppertal;5124000;666;-1;-1;-1;-1;-1;de:05124:12494;20111109;25001224;8462a869-2f33-4080-ab92-cc0b4ac306a2;11;0;0;2;0
53;12495;0;Wuppertal Herbringhausen Schl.;Herbringhausen Schleife;;7.2644511;51.2374114;Wuppertal;5124000;666;-1;-1;-1;-1;-1;de:05124:12495;20111109;25001224;8462a869-2f33-4080-ab92-cc0b4ac306a2;11;0;0;2;0
53;12513;0;Remscheid Lüttringhausen Bf (Beyb.Str.);Lüttringhausen Bf (Beyb.Str.);LÜBF;7.2428646;51.2146724;Remscheid;5120000;752;-1;-1;-1;-1;-1;de:05120:12513;20070829;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;0;0;0;2;0
53;12514;0;Remscheid Lüttringhausen Bf (Schleife);Lüttringhausen Bf (Schleife);LÜBF;7.2429813;51.2166024;Remscheid;5120000;752;-1;-1;-1;-1;-1;de:05120:12514;20070829;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;0;0;0;2;0
53;12529;0;Remscheid Hasten Netto-Markt;Hasten Netto-Markt;HANM;7.1722121;51.1899234;Remscheid;5120000;750;-1;-1;-1;-1;-1;de:05120:12529;20071203;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;15;0;0;2;0
53;12533;9;Wermelskirchen Taubengasse;Taubengasse;WKTG;7.2163014;51.1410056;Wermelskirchen;5378032;-1;-1;-1;-1;-1;-1;de:05378:34180;20080930;25001224;3352a36a-1a8e-401f-b110-091e911b3125;8;0;0;2;0
53;12534;9;Wermelskirchen Neuenborn;Neuenborn;WKNE;7.2529526;51.1467203;Wermelskirchen;5378032;-1;-1;-1;-1;-1;-1;de:05378:34832;20101029;25001224;3352a36a-1a8e-401f-b110-091e911b3125;0;0;0;2;0
53;12544;0;Radevormwald Dahlhausen Grenze;Dahlhausen Grenze;WPDG;7.3010215;51.2173508;Radevormwald;5374036;666;-1;-1;-1;-1;-1;de:05374:41955;19781001;25001224;59a7ce5f-5bed-42fd-a0b8-c47900b68a88;0;0;0;2;0
53;12552;0;Remscheid Wertstoffhof;Wertstoffhof;WSHO;7.1614323;51.1746521;Remscheid;5120000;750;-1;-1;-1;-1;-1;de:05120:12552;20200614;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;0;0;0;2;0
53;12553;0;Wuppertal Rheinbach;Rheinbach;WPRB;7.1432594;51.1910776;Wuppertal;5124000;750;-1;-1;-1;-1;-1;de:05124:12553;19781001;25001224;8462a869-2f33-4080-ab92-cc0b4ac306a2;11;0;0;2;0
53;12555;0;Remscheid Ludwig-Steil-Platz;Ludwig-Steil-Platz;LUSP;7.2356241;51.2079982;Remscheid;5120000;752;-1;-1;-1;-1;-1;de:05120:12555;20080520;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12556;0;Remscheid Reinwardtstraße;Reinwardtstraße;REWA;7.2409871;51.2112285;Remscheid;5120000;752;-1;-1;-1;-1;-1;de:05120:12556;20211010;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;0;0;0;2;0
53;12557;0;Remscheid An der Windmühle;An der Windmühle;WIND;7.2298929;51.2109921;Remscheid;5120000;752;-1;-1;-1;-1;-1;de:05120:12557;20211010;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12559;9;Wermelskirchen Goethestraße;Goethestraße;WKGS;7.2234879;51.1430909;Wermelskirchen;5378032;-1;-1;-1;-1;-1;-1;de:05378:34131;20221211;25001224;3352a36a-1a8e-401f-b110-091e911b3125;4;0;0;2;0
53;12560;0;Remscheid Raspelweg;Raspelweg;RAWE;7.1908252;51.1972814;Remscheid;5120000;750;-1;-1;-1;-1;-1;de:05120:12560;20231210;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;3;0;0;2;0
53;12565;0;Remscheid Halbach Siedlung;Halbach Siedlung;HASI;7.2111091;51.2057132;Remscheid;5120000;752;-1;-1;-1;-1;-1;de:05120:12565;20080520;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12566;0;Remscheid Großhülsberg Siedlung;Großhülsberg Siedlung;GHBS;7.2296863;51.2226115;Remscheid;5120000;752;-1;-1;-1;-1;-1;de:05120:12566;20211010;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12567;0;Remscheid Klausener Bachtal;Klausener Bachtal;KLBA;7.2375465;51.2185830;Remscheid;5120000;752;-1;-1;-1;-1;-1;de:05120:12567;20211010;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12569;0;Remscheid Im Kempkenholz;Im Kempkenholz;IKEH;7.1970235;51.2126353;Remscheid;5120000;752;-1;-1;-1;-1;-1;de:05120:12569;20221211;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12570;0;Remscheid Karl-Dowidat-Straße;Karl-Dowidat-Straße;KDST;7.2201192;51.2023981;Remscheid;5120000;752;-1;-1;-1;-1;-1;de:05120:12570;20231210;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12574;0;Remscheid Wanderparkplatz Kranerhof;Wanderparkplatz Kranerhof;WPPK;7.2186550;51.2028878;Remscheid;5120000;752;-1;-1;-1;-1;-1;de:05120:12574;20231210;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12575;0;Remscheid Dowidatsiedlung Mitte;Dowidatsiedlung Mitte;DDSM;7.2169302;51.2018634;Remscheid;5120000;752;-1;-1;-1;-1;-1;de:05120:12575;20231210;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12576;0;Remscheid Untere Dowidatsiedlung;Untere Dowidatsiedlung;DDSI;7.2163014;51.1994261;Remscheid;5120000;752;-1;-1;-1;-1;-1;de:05120:12576;20231210;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12577;0;Remscheid Haus Clarenbach;Haus Clarenbach;HCBA;7.2293269;51.2053642;Remscheid;5120000;752;-1;-1;-1;-1;-1;de:05120:12577;20231210;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12578;0;Remscheid Yorckstraße;Yorckstraße;YOST;7.2330280;51.2107276;Remscheid;5120000;752;-1;-1;-1;-1;-1;de:05120:12578;20231210;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12600;0;Remscheid Franckestraße;Franckestraße;FRAS;7.2800907;51.2000959;Remscheid;5120000;754;-1;-1;-1;-1;-1;de:05120:12600;19781001;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12601;0;Remscheid Mannesmann Schule;Mannesmann Schule;MASC;7.1968169;51.1662259;Remscheid;5120000;750;-1;-1;-1;-1;-1;de:05120:12601;19781001;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;15;0;0;2;0
53;12603;0;Remscheid Schwarzer Weg;Schwarzer Weg;SWAW;7.2677030;51.1545246;Remscheid;5120000;754;-1;-1;-1;-1;-1;de:05120:12603;19781001;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12604;0;Remscheid Weißenburgstraße;Weißenburgstraße;WEIB;7.2131034;51.1825587;Remscheid;5120000;750;-1;-1;-1;-1;-1;de:05120:12604;19781001;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12605;0;Remscheid Untere Weißenburgstraße;Untere Weißenburgstraße;UWWS;7.2130764;51.1837918;Remscheid;5120000;750;-1;-1;-1;-1;-1;de:05120:12605;20061115;25001224;3e44b795-fd8a-45ea-8ce3-c2074f2b5160;11;0;0;2;0
53;12609;9;Wermelskirchen OBI;OBI;WKOB;7.2481736;51.1458242;Wermelskirchen;5378032;-1;-1;-1;-1;-1;-1;de:05378:34834;19781001;25001224;3352a36a-1a8e-401f-b110-091e911b3125;8;0;0;2;0
53;13748;0;Solingen-Burg Rathaus;Burg Rathaus;;7.1481282;51.1362091;Solingen;5122000;742;-1;-1;-1;-1;-1;de:05122:13748;19781001;25001224;75681750-b7ef-4916-8ba3-c68175d760d5;11;0;0;2;0
53;13767;0;Solingen-Burg Brücke;Burg Brücke;;7.1478857;51.1378099;Solingen;5122000;742;-1;-1;-1;-1;-1;de:05122:13767;19781001;25001224;75681750-b7ef-4916-8ba3-c68175d760d5;3;0;0;2;0
53;13783;0;Solingen Müngsten Brückenpark;Müngsten Brückenpark;;7.1372317;51.1639106;Solingen;5122000;740;750;-1;-1;-1;-1;de:05122:13783;19781001;25001224;75681750-b7ef-4916-8ba3-c68175d760d5;11;0;0;2;0
53;13961;0;Solingen Haus Sonne;Haus Sonne;;7.1495835;51.1414734;Solingen;5122000;742;-1;-1;-1;-1;-1;de:05122:13961;19781001;25001224;75681750-b7ef-4916-8ba3-c68175d760d5;11;0;0;2;0
53;13962;0;Solingen-Burg Schule;Burg Schule;;7.1457567;51.1353523;Solingen;5122000;742;-1;-1;-1;-1;-1;de:05122:13962;19781001;25001224;75681750-b7ef-4916-8ba3-c68175d760d5;11;0;0;2;0
53;13963;0;Solingen-Burg Aue;Burg Aue;;7.1405914;51.1345857;Solingen;5122000;742;-1;-1;-1;-1;-1;de:05122:13963;19781001;25001224;75681750-b7ef-4916-8ba3-c68175d760d5;11;0;0;2;0
53;13991;0;Solingen Burger Bahnhof;Burger Bahnhof;;7.1524042;51.1456383;Solingen;5122000;742;750;-1;-1;-1;-1;de:05122:13991;19781001;25001224;75681750-b7ef-4916-8ba3-c68175d760d5;0;0;0;2;0
53;13996;0;Solingen Neuwerk;Neuwerk;;7.1589619;51.1521187;Solingen;5122000;742;750;-1;-1;-1;-1;de:05122:13996;19781001;25001224;75681750-b7ef-4916-8ba3-c68175d760d5;3;0;0;2;0
45;11300;0;W-Vohwinkel Schwebebahn;Vohwinkel Schwebebahn;;7.0678188;51.2301949;Wuppertal;5124000;656;-1;-1;-1;-1;-1;de:05124:11300;20150812;25001224;8462a869-2f33-4080-ab92-cc0b4ac306a2;0;0;0;2;0
45;11301;0;Wuppertal Lienhardplatz;Lienhardplatz;LIEN;7.0703701;51.2319162;Wuppertal;5124000;656;-1;-1;-1;-1;-1;de:05124:11301;19781001;25001224;8462a869-2f33-4080-ab92-cc0b4ac306a2;3;0;0;2;0
45;11302;0;Wuppertal Vohwinkel Bf;Vohwinkel Bf;;7.0704150;51.2334799;Wuppertal;5124000;656;-1;-1;-1;-1;-1;de:05124:11302;20091213;25001224;8462a869-2f33-4080-ab92-cc0b4ac306a2;0;0;0;2;0
45;11303;0;Wuppertal Bruch;Bruch;;7.0771074;51.2342786;Wuppertal;5124000;656;-1;-1;-1;-1;-1;de:05124:11303;19781001;25001224;8462a869-2f33-4080-ab92-cc0b4ac306a2;0;0;0;2;0
45;11349;0;Wuppertal Roßkamper Straße;Roßkamper Straße;;7.0715468;51.2185324;Wuppertal;5124000;656;748;-1;-1;-1;-1;de:05124:11349;19781001;25001224;8462a869-2f33-4080-ab92-cc0b4ac306a2;0;0;0;2;0
45;11967;0;Wuppertal Rubensstraße;Rubensstraße;;7.0684836;51.2281360;Wuppertal;5124000;656;-1;-1;-1;-1;-1;de:05124:11967;19781001;25001224;8462a869-2f33-4080-ab92-cc0b4ac306a2;11;0;0;2;0
45;11983;0;Wuppertal Dillenburg;Dillenburg;;7.0695885;51.2246538;Wuppertal;5124000;656;-1;-1;-1;-1;-1;de:05124:11983;19990530;25001224;8462a869-2f33-4080-ab92-cc0b4ac306a2;11;0;0;2;0
45;11988;0;Wuppertal Am Halben Berg;Am Halben Berg;;7.0721667;51.2218689;Wuppertal;5124000;656;-1;-1;-1;-1;-1;de:05124:11988;19990530;25001224;8462a869-2f33-4080-ab92-cc0b4ac306a2;11;0;0;2;0
45;12300;9;Leichlingen Bf;Bahnhof;;7.0057722;51.1074926;Leichlingen;5378016;-1;-1;-1;-1;-1;-1;de:05378:33101;19781001;25001224;abfa93aa-31b4-4495-a75c-01fe698762d3;0;0;0;2;0
45;12301;9;Leichlingen Birkenstraße;Birkenstraße;;7.0023945;51.1186983;Leichlingen;5378016;-1;-1;-1;-1;-1;-1;de:05378:33148;19781001;25001224;abfa93aa-31b4-4495-a75c-01fe698762d3;0;0;0;2;0
45;12302;9;Leichlingen Busbahnhof;Busbahnhof;;7.0159232;51.1054677;Leichlingen;5378016;-1;-1;-1;-1;-1;-1;de:05378:33141;19781001;25001224;abfa93aa-31b4-4495-a75c-01fe698762d3;0;0;0;2;0
45;12303;9;Leichlingen Poststraße;Poststraße;;7.0097517;51.1050221;Leichlingen;5378016;-1;-1;-1;-1;-1;-1;de:05378:33152;19781001;25001224;abfa93aa-31b4-4495-a75c-01fe698762d3;0;0;0;2;0
45;12304;9;Leichlingen Windgesheide;Windgesheide;;7.0044427;51.1116154;Leichlingen;5378016;-1;-1;-1;-1;-1;-1;de:05378:33147;19781001;25001224;abfa93aa-31b4-4495-a75c-01fe698762d3;0;0;0;2;0
45;12305;9;Leichlingen Ziegwebersberg;Ziegwebersberg;;7.0025383;51.1148806;Leichlingen;5378016;-1;-1;-1;-1;-1;-1;de:05378:33150;19781001;25001224;abfa93aa-31b4-4495-a75c-01fe698762d3;0;0;0;2;0
45;12306;9;Leichlingen Gravenberger Weg;Gravenberger Weg;;7.0021969;51.1205590;Leichlingen;5378016;-1;-1;-1;-1;-1;-1;de:05378:33149;19781001;25001224;abfa93aa-31b4-4495-a75c-01fe698762d3;0;0;0;2;0
45;13001;0;Solingen Altenberger Weg;Altenberger Weg;;7.0463850;51.1736439;Solingen;5122000;746;-1;-1;-1;-1;-1;de:05122:13001;19781001;25001224;75681750-b7ef-4916-8ba3-c68175d760d5;11;0;0;2;0
45;13006;0;Solingen Schaberg Bf;Schaberg Bf;;7.1279341;51.1634825;Solingen;5122000;740;-1;-1;-1;-1;-1;de:05122:13006;19781001;25001224;75681750-b7ef-4916-8ba3-c68175d760d5;0;0;0;2;0
45;13008;0;Solingen Lilienthalstraße;Lilienthalstraße;;7.0382283;51.1775524;Solingen;5122000;748;-1;-1;-1;-1;-1;de:05122:13008;19781001;25001224;75681750-b7ef-4916-8ba3-c68175d760d5;11;0;0;2;0
45;13009;0;Solingen Eick;Eick;;7.1134443;51.1639332;Solingen;5122000;740;-1;-1;-1;-1;-1;de:05122:13009;19781001;25001224;75681750-b7ef-4916-8ba3-c68175d760d5;11;0;0;2;0
45;13010;0;Solingen Felder Hof;Felder Hof;;7.0423516;51.1879191;Solingen;5122000;748;-1;-1;-1;-1;-1;de:05122:13010;19781001;25001224;75681750-b7ef-4916-8ba3-c68175d760d5;11;0;0;2;0
45;13013;0;Solingen Halfeshof;Halfeshof;;7.1149984;51.1680622;Solingen;5122000;740;-1;-1;-1;-1;-1;de:05122:13013;19781001;25001224;75681750-b7ef-4916-8ba3-c68175d760d5;11;0;0;2;0
45;13015;0;Solingen Mühlenberg;Mühlenberg;;7.0621505;51.1323140;Solingen;5122000;740;-1;-1;-1;-1;-1;de:05122:13015;19781001;25001224;75681750-b7ef-4916-8ba3-c68175d760d5;11;0;0;2;0
45;13017;0;Solingen Raffaelstraße;Raffaelstraße;;7.0505263;51.1835216;Solingen;5122000;748;-1;-1;-1;-1;-1;de:05122:13017;19781001;25001224;75681750-b7ef-4916-8ba3-c68175d760d5;11;0;0;2;0
45;13019;0;Solingen Schule Krahenhöhe;Schule Krahenhöhe;;7.1090066;51.1618037;Solingen;5122000;740;-1;-1;-1;-1;-1;de:05122:13019;19781001;25001224;75681750-b7ef-4916-8ba3-c68175d760d5;11;0;0;2;0
45;13020;0;Solingen Stadtwerke;Stadtwerke;;7.0514156;51.1746014;Solingen;5122000;746;-1;-1;-1;-1;-1;de:05122:13020;19781001;25001224;75681750-b7ef-4916-8ba3-c68175d760d5;11;0;0;2;0
45;13021;0;Solingen Dt. Klingenmuseum;Deutsches Klingenmuseum;;7.0694089;51.2088649;Solingen;5122000;748;-1;-1;-1;-1;-1;de:05122:13021;19781001;25001224;75681750-b7ef-4916-8ba3-c68175d760d5;139;0;0;2;0
45;13022;0;Solingen Wiedenkamper Str.;Wiedenkamper Straße;;7.0441662;51.1808750;Solingen;5122000;748;-1;-1;-1;-1;-1;de:05122:13022;19781001;25001224;75681750-b7ef-4916-8ba3-c68175d760d5;11;0;0;2;0
45;13023;0;Solingen Windfeln;Windfeln;;7.1158967;51.1669863;Solingen;5122000;740;-1;-1;-1;-1;-1;de:05122:13023;19781001;25001224;75681750-b7ef-4916-8ba3-c68175d760d5;11;0;0;2;0
45;13025;0;Solingen Volksgarten;Volksgarten;;7.1108032;51.1630656;Solingen;5122000;740;-1;-1;-1;-1;-1;de:05122:13025;19781001;25001224;75681750-b7ef-4916-8ba3-c68175d760d5;11;0;0;2;0
